vertexes,density,time,probability,result
11,0.45,0.1062111666290851,0.9,0.8062449310624493
12,0.45,0.13788889999280704,0.9,0.806715210355987
13,0.45,0.1701041999770799,0.9,0.8071832122679581
14,0.45,0.22225969999756975,0.9,0.8076489533011272
15,0.45,0.2733500333230647,0.9,0.8081124497991968
16,0.45,0.32325829999990674,0.9,0.8085737179487179
17,0.45,0.3953193333472882,0.9,0.8090327737809753
18,0.45,0.47233749999122665,0.9,0.8094896331738437
19,0.45,0.5392778333316528,0.9,0.8099443118536197
20,0.45,0.6481401666481664,0.9,0.8103968253968254
21,0.45,0.7322707999946942,0.9,0.8108471892319873
22,0.45,0.8406444666585836,0.9,0.8112954186413902
23,0.45,0.9822431666786239,0.9,0.8117415287628054
24,0.45,1.1042070000106226,0.9,0.8121855345911949
25,0.45,1.2430874999987889,0.9,0.8126274509803921
26,0.45,1.3927861000032256,0.9,0.8130672926447574
27,0.45,1.5955443666371139,0.9,0.8135050741608119
28,0.45,1.8120985999757977,0.9,0.8139408099688473
29,0.45,1.9956111000055898,0.9,0.8143745143745144
30,0.45,2.192870799982908,0.9,0.8148062015503876
31,0.45,2.4634097333243212,0.9,0.8152358855375097
32,0.45,2.6953207666641297,0.9,0.8156635802469135
33,0.45,2.9625555999852318,0.9,0.816089299461124
34,0.45,3.2454513333580812,0.9,0.8165130568356375
35,0.45,3.527816666670939,0.9,0.8169348659003831
36,0.45,3.8570013666761347,0.9,0.817354740061162
37,0.45,4.188359699984782,0.9,0.8177726926010679
38,0.45,4.517744466678171,0.9,0.8181887366818874
39,0.45,4.863791799994033,0.9,0.8186028853454822
40,0.45,5.301155600007708,0.9,0.8190151515151515
41,0.45,5.6428930332989085,0.9,0.8194255479969765
42,0.45,6.063866633318564,0.9,0.8198340874811463
43,0.45,6.596930533351042,0.9,0.8202407825432656
44,0.45,6.981054166665975,0.9,0.8206456456456457
45,0.45,7.450794466664472,0.9,0.8210486891385768
46,0.45,8.079379166664088,0.9,0.8214499252615844
47,0.45,8.542193166666342,0.9,0.8218493661446682
48,0.45,9.101719500002522,0.9,0.8222470238095239
49,0.45,9.904105433323215,0.9,0.8226429101707499
50,0.45,10.501733299982638,0.9,0.823037037037037
1,0.5,0.0006222000138222938,0.9,0.8212121212121212
2,0.5,0.001362466681105919,0.9,0.8202802359882005
3,0.5,0.0027402000114307157,0.9,0.8198675496688742
4,0.5,0.005274899975423371,0.9,0.8196769456681351
5,0.5,0.010966766656868762,0.9,0.8199267399267399
6,0.5,0.01593330001317857,0.9,0.8200292397660819
7,0.5,0.027909700012666388,0.9,0.8203501094091904
8,0.5,0.04526246664984986,0.9,0.8207423580786026
9,0.5,0.05978736661897225,0.9,0.8211328976034858
10,0.5,0.08712916666506014,0.9,0.8215217391304348
11,0.5,0.1143791999993482,0.9,0.8219088937093275
12,0.5,0.15038323332798123,0.9,0.8222943722943723
13,0.5,0.18773049998041338,0.9,0.8226781857451404
14,0.5,0.23755136669478816,0.9,0.8230603448275862
15,0.5,0.293716700002733,0.9,0.8234408602150538
16,0.5,0.35422223335596453,0.9,0.8238197424892704
17,0.5,0.4361791666648666,0.9,0.8241970021413276
18,0.5,0.5333764000018467,0.9,0.8245726495726495
19,0.5,0.6406193666786445,0.9,0.8249466950959489
20,0.5,0.7329235999577577,0.9,0.8253191489361702
21,0.5,0.8315445333058354,0.9,0.8256900212314225
22,0.5,0.9728110666552917,0.9,0.8260593220338983
23,0.5,1.0815347666569626,0.9,0.8264270613107823
24,0.5,1.2558986333639648,0.9,0.8267932489451477
25,0.5,1.426138966689905,0.9,0.8271578947368421
26,0.5,1.5547959000286937,0.9,0.8275210084033613
27,0.5,1.7580721333312492,0.9,0.8278825995807128
28,0.5,1.9527458000008362,0.9,0.8282426778242677
29,0.5,2.178927700000107,0.9,0.8286012526096034
30,0.5,2.4159903333384136,0.9,0.8289583333333334
31,0.5,2.675545966652256,0.9,0.8293139293139293
32,0.5,2.9620861000012155,0.9,0.8296680497925312
33,0.5,3.272643033346867,0.9,0.8300207039337474
34,0.5,3.5532693333304146,0.9,0.8303719008264463
35,0.5,4.56022920001639,0.9,0.8307216494845361
36,0.5,4.503209766676264,0.9,0.8310699588477366
37,0.5,4.68137503332855,0.9,0.8314168377823409
38,0.5,5.067515266622043,0.9,0.8317622950819672
39,0.5,5.501645766662477,0.9,0.8321063394683027
40,0.5,5.9253138999944595,0.9,0.8324489795918367
41,0.5,6.444736033336085,0.9,0.8327902240325865
42,0.5,6.791572200002823,0.9,0.833130081300813
43,0.5,7.416413866659847,0.9,0.8334685598377282
44,0.5,7.849268066646194,0.9,0.8338056680161944
45,0.5,8.858029233336614,0.9,0.8341414141414142
46,0.5,8.889265200021631,0.9,0.8344758064516129
47,0.5,9.521436066650798,0.9,0.8348088531187122
48,0.5,10.167584733320231,0.9,0.835140562248996
49,0.5,10.852924900003321,0.9,0.8354709418837676
50,0.5,11.847136166685837,0.9,0.8358
1,0.55,0.0006332666619831192,0.9,0.834131736526946
2,0.55,0.0012972333176245836,0.9,0.8328685258964144
3,0.55,0.002895766677587138,0.9,0.8324055666003977
4,0.55,0.00581243333878471,0.9,0.8326058201058201
5,0.55,0.012226399970434917,0.9,0.8328052805280528
6,0.55,0.019087433353585464,0.9,0.8331357048748353
7,0.55,0.029147199984436156,0.9,0.8333990795529257
8,0.55,0.04504993334345878,0.9,0.8337270341207349
9,0.55,0.06696679997730826,0.9,0.8340537000654878
10,0.55,0.0950959666700631,0.9,0.8343790849673203
11,0.55,0.1215889667112909,0.9,0.8347031963470319
12,0.55,0.16059306669073217,0.9,0.8350260416666667
13,0.55,0.2061500666665476,0.9,0.8353476283300845
14,0.55,0.25637913332351064,0.9,0.8356679636835279
15,0.55,0.3235498999856645,0.9,0.8359870550161812
16,0.55,0.40917783334559016,0.9,0.8363049095607236
17,0.55,0.48156670003815333,0.9,0.8366215344938749
18,0.55,0.5753986333274952,0.9,0.8369369369369369
19,0.55,0.6604540666785397,0.9,0.8372511239563263
20,0.55,0.7788250000051752,0.9,0.8375641025641025
21,0.55,0.8994000000105492,0.9,0.8378758797184901
22,0.55,1.049594433349436,0.9,0.8381864623243933
23,0.55,1.2064597666570382,0.9,0.838495857233907
24,0.55,1.3859749000403099,0.9,0.8388040712468193
25,0.55,1.563686199968591,0.9,0.8391111111111111
26,0.55,1.788484766628547,0.9,0.8394169835234474
27,0.55,2.004262499985998,0.9,0.8397216951296648
28,0.55,2.2724570333593874,0.9,0.8400252525252525
29,0.55,2.5482555333004107,0.9,0.8403276622558286
30,0.55,2.8160250333333656,0.9,0.84062893081761
31,0.55,3.080283333345809,0.9,0.8409290646578782
32,0.55,3.397340233345858,0.9,0.8412280701754385
33,0.55,3.7551221666490164,0.9,0.8415259537210756
34,0.55,4.350131933339678,0.9,0.8418227215980025
35,0.55,5.620476433341537,0.9,0.8421183800623053
36,0.55,4.746745866630893,0.9,0.8424129353233831
37,0.55,5.081319433338649,0.9,0.8427063935443824
38,0.55,5.458744300002157,0.9,0.842998760842627
39,0.55,6.022859699995327,0.9,0.8432900432900433
40,0.55,6.499123666632538,0.9,0.8435802469135802
41,0.55,6.945036066645116,0.9,0.8438693776956254
42,0.55,7.44523753332184,0.9,0.8441574415744157
43,0.55,8.438379033304955,0.9,0.8444444444444444
44,0.55,9.430417999965357,0.9,0.8447303921568627
45,0.55,9.260580699992715,0.9,0.8450152905198777
46,0.55,9.97255553333313,0.9,0.8452991452991453
47,0.55,10.682820900008968,0.9,0.8455819622181596
48,0.55,11.304433399989952,0.9,0.8458637469586374
49,0.55,12.664750066680122,0.9,0.8461445051608986
50,0.55,12.741399933368788,0.9,0.8464242424242424
1,0.6,0.0006402000129431448,0.9,0.8448880822746522
2,0.6,0.0013901666534366086,0.9,0.8442632850241546
3,0.6,0.0029194333365012426,0.9,0.8441832429174201
4,0.6,0.0062888666661820025,0.9,0.8444043321299639
5,0.6,0.011330533319172295,0.9,0.8446246246246246
6,0.6,0.02052639996842724,0.9,0.8449040767386091
7,0.6,0.03189573336233783,0.9,0.845182525433872
8,0.6,0.04948883330750201,0.9,0.8454599761051373
9,0.6,0.07294020000851258,0.9,0.8457364341085272
10,0.6,0.09674583334344788,0.9,0.8460119047619048
11,0.6,0.13587773332043676,0.9,0.8462863933452168
12,0.6,0.1749819999834775,0.9,0.8465599051008303
13,0.6,0.22750823329715786,0.9,0.8468324452338661
14,0.6,0.2801971999815578,0.9,0.8471040189125295
15,0.6,0.3459889000244705,0.9,0.8473746312684366
16,0.6,0.42247783336127515,0.9,0.8476442873969375
17,0.6,0.5049929999965267,0.9,0.8479129923574368
18,0.6,0.6125138666751203,0.9,0.848180751173709
19,0.6,0.7205138333044184,0.9,0.848447568834212
20,0.6,0.8443236000251394,0.9,0.8487134502923976
21,0.6,0.9851723333440532,0.9,0.8489784004670169
22,0.6,1.125443166642981,0.9,0.8492424242424242
23,0.6,1.2847818000106297,0.9,0.8495055264688772
24,0.6,1.48526386666011,0.9,0.849767711962834
25,0.6,1.7070361999988866,0.9,0.8500289855072464
26,0.6,1.8912887666829192,0.9,0.8502893518518518
27,0.6,2.1345709000039883,0.9,0.8505488157134604
28,0.6,2.3611541000036596,0.9,0.8508073817762399
29,0.6,2.61769026666722,0.9,0.8510650546919977
30,0.6,2.8824209666709066,0.9,0.8513218390804598
31,0.6,3.2273027666481844,0.9,0.8515777395295467
32,0.6,3.575124966664589,0.9,0.8518327605956472
33,0.6,3.977909699991263,0.9,0.852086906803888
34,0.6,4.364847166645329,0.9,0.8523401826484018
35,0.6,4.747255599992665,0.9,0.8525925925925926
36,0.6,5.281145833312924,0.9,0.852844141069397
37,0.6,5.8606333666451365,0.9,0.8530948324815446
38,0.6,6.375349999992371,0.9,0.853344671201814
39,0.6,6.969976433341192,0.9,0.8535936615732881
40,0.6,7.403251399970638,0.9,0.8538418079096045
41,0.6,8.483262466681177,0.9,0.8540891144952059
42,0.6,8.533331933313093,0.9,0.8543355855855855
43,0.6,9.027376466648699,0.9,0.8545812254075323
44,0.6,9.684670799993,0.9,0.8548260381593715
45,0.6,10.29555286664466,0.9,0.8550700280112045
46,0.6,12.911651366653132,0.9,0.8553131991051454
47,0.6,11.804594466677068,0.9,0.8555555555555555
48,0.6,12.83227363333026,0.9,0.8557971014492753
49,0.6,13.10106530002031,0.9,0.8560378408458542
50,0.6,14.014815399999256,0.9,0.8562777777777778
1,0.65,0.0006221999986640488,0.9,0.854853022739878
2,0.65,0.0014014666703587864,0.9,0.8540974529346622
3,0.65,0.0030181333462072266,0.9,0.8539524599226092
4,0.65,0.008311066661311392,0.9,0.8541942604856512
5,0.65,0.012415200012583227,0.9,0.8543250688705234
6,0.65,0.023433400004554034,0.9,0.8545104510451045
7,0.65,0.036576299999069306,0.9,0.8547501372872048
8,0.65,0.054492933319731186,0.9,0.8549890350877193
9,0.65,0.0770222000104089,0.9,0.8552271483305967
10,0.65,0.1086220666365989,0.9,0.8554644808743169
11,0.65,0.14348189999964234,0.9,0.8557010365521004
12,0.65,0.1947972999611617,0.9,0.8559368191721133
13,0.65,0.2468430999897464,0.9,0.8561718325176726
14,0.65,0.30628476666455146,0.9,0.8564060803474485
15,0.65,0.37338613334820064,0.9,0.856639566395664
16,0.65,0.46981253333342465,0.9,0.8568722943722944
17,0.65,0.5679111666571165,0.9,0.8571042679632631
18,0.65,0.6806957667019257,0.9,0.8573354908306364
19,0.65,0.8000861333433326,0.9,0.8575659666128164
20,0.65,0.9320138666680577,0.9,0.8577956989247312
21,0.65,1.0791638333481994,0.9,0.8580246913580247
22,0.65,1.222856966683139,0.9,0.8582529474812433
23,0.65,1.4275874333482836,0.9,0.8584804708400214
24,0.65,1.6253833666951323,0.9,0.8587072649572649
25,0.65,1.8183527333424838,0.9,0.8589333333333333
26,0.65,2.0537667333504337,0.9,0.8591586794462194
27,0.65,2.2923860999905323,0.9,0.8593833067517278
28,0.65,2.5889736000332655,0.9,0.8596072186836518
29,0.65,3.649816733362362,0.9,0.859830418653948
30,0.65,3.2287972000024943,0.9,0.8600529100529101
31,0.65,3.5251055333295276,0.9,0.8602746962493397
32,0.65,3.8665653000255893,0.9,0.8604957805907173
33,0.65,4.215324966670171,0.9,0.8607161664033702
34,0.65,4.6756236333446095,0.9,0.8609358569926393
35,0.65,5.109866566681376,0.9,0.8611548556430446
36,0.65,5.528548699984033,0.9,0.8613731656184487
37,0.65,5.997804266667117,0.9,0.8615907901622187
38,0.65,6.462962566653611,0.9,0.8618077324973876
39,0.65,6.9080235000077055,0.9,0.8620239958268128
40,0.65,7.545786166679136,0.9,0.8622395833333333
41,0.65,8.422241700009181,0.9,0.8624544981799271
42,0.65,9.201163966667991,0.9,0.862668743509865
43,0.65,9.730244366702815,0.9,0.8628823224468637
44,0.65,10.701341733321593,0.9,0.8630952380952381
45,0.65,11.256808400033455,0.9,0.8633074935400517
46,0.65,12.085800033317659,0.9,0.8635190918472653
47,0.65,13.024262533349429,0.9,0.8637300360638845
48,0.65,14.134083166671493,0.9,0.863940329218107
49,0.65,14.87638746666562,0.9,0.8641499743194658
50,0.65,16.11840709996765,0.9,0.8643589743589744
1,0.7,0.0007499666935473215,0.9,0.863031233998976
2,0.7,0.001790266628631798,0.9,0.8623210633946831
3,0.7,0.003367933345543861,0.9,0.8620724859622256
4,0.7,0.0069499333524921285,0.9,0.8622833843017329
5,0.7,0.012780699997468522,0.9,0.8624936386768448
6,0.7,0.023963866669873823,0.9,0.8627032520325203
7,0.7,0.03810263331160968,0.9,0.862912227295789
8,0.7,0.05757233334406919,0.9,0.8631205673758865
9,0.7,0.08412636664919167,0.9,0.8633282751643905
10,0.7,0.146218199984105,0.9,0.8635353535353535
11,0.7,0.16785843333006292,0.9,0.8637418053454362
12,0.7,0.3019875333393429,0.9,0.8639476334340382
13,0.7,0.3849682000009125,0.9,0.8641528406234289
14,0.7,0.33270143335357716,0.9,0.8643574297188755
15,0.7,0.46926950000549067,0.9,0.864561403508772
16,0.7,0.5693806999943263,0.9,0.8647647647647647
17,0.7,0.8342097000119489,0.9,0.8649675162418791
18,0.7,1.058808500018434,0.9,0.8651696606786428
19,0.7,0.8754985666503975,0.9,0.8653712007972097
20,0.7,1.01330700000896,0.9,0.8655721393034825
21,0.7,1.167255599981824,0.9,0.865772478887233
22,0.7,1.3523623999920649,0.9,0.8659722222222223
23,0.7,1.5452665999873716,0.9,0.86617137196632
24,0.7,1.7644431333261916,0.9,0.8663699307616222
25,0.7,1.9674793333251728,0.9,0.866567901234568
26,0.7,2.22927359999782,0.9,0.8667652859960552
27,0.7,2.4653263666778003,0.9,0.8669620876415559
28,0.7,2.7384749333502136,0.9,0.8671583087512291
29,0.7,3.0909556333426735,0.9,0.8673539518900344
30,0.7,3.460133299995505,0.9,0.8675490196078431
31,0.7,3.792737499998111,0.9,0.8677435144395497
32,0.7,4.132273500007007,0.9,0.8679374389051808
33,0.7,4.532732000006945,0.9,0.8681307955100048
34,0.7,5.211273733334565,0.9,0.8683235867446394
35,0.7,5.7046209000115295,0.9,0.8685158150851582
36,0.7,6.004133266681795,0.9,0.8687074829931973
37,0.7,6.549309899999874,0.9,0.8688985929160602
38,0.7,7.025238933329092,0.9,0.8690891472868217
39,0.7,7.573959733326774,0.9,0.8692791485244316
40,0.7,8.130390366659412,0.9,0.8694685990338165
41,0.7,8.861272266653941,0.9,0.8696575012059816
42,0.7,9.609887533353382,0.9,0.8698458574181117
43,0.7,10.263155566675172,0.9,0.87003367003367
44,0.7,10.9568846999764,0.9,0.8702209414024976
45,0.7,11.618548666676057,0.9,0.8704076738609112
46,0.7,12.419594566661848,0.9,0.8705938697318008
47,0.7,13.343058299991148,0.9,0.870779531324725
48,0.7,14.152556966647959,0.9,0.8709646609360077
49,0.7,15.127322233312649,0.9,0.8711492608488317
50,0.7,16.183088966658943,0.9,0.8713333333333333
1,0.75,0.000672399990738389,0.9,0.8700903471231574
2,0.75,0.0017304999952708993,0.9,0.869420702754036
3,0.75,0.003412500003226645,0.9,0.869511616880038
4,0.75,0.0071167000138909016,0.9,0.8696969696969697
5,0.75,0.014602833334720344,0.9,0.8698817966903073
6,0.75,0.02445283332690451,0.9,0.8700661000944288
7,0.75,0.0410055333153044,0.9,0.8702498821310702
8,0.75,0.06025006665974312,0.9,0.8704331450094162
9,0.75,0.08869989998553744,0.9,0.8706158909261871
10,0.75,0.1215541333370614,0.9,0.8707981220657277
11,0.75,0.16319446667694137,0.9,0.8709798406000938
12,0.75,0.21567213333734495,0.9,0.8711610486891386
13,0.75,0.27934869998868334,0.9,0.8713417484805984
14,0.75,0.3499317333383563,0.9,0.8715219421101774
15,0.75,0.43299993335494946,0.9,0.8717016317016317
16,0.75,0.5243581333388647,0.9,0.8718808193668529
17,0.75,0.6377082666707187,0.9,0.8720595072059507
18,0.75,0.7653915999829527,0.9,0.8722376973073351
19,0.75,0.980898533346893,0.9,0.8724153917477979
20,0.75,1.1064765000052528,0.9,0.8725925925925926
21,0.75,1.2681306333661269,0.9,0.8727693018955155
22,0.75,1.452536199963106,0.9,0.8729455216989843
23,0.75,1.659054266641154,0.9,0.8731212540341171
24,0.75,1.871348633388455,0.9,0.8732965009208103
25,0.75,2.126470866695248,0.9,0.8734712643678161
26,0.75,2.370615166667752,0.9,0.8736455463728191
27,0.75,2.704647166660834,0.9,0.8738193489225126
28,0.75,2.973708300010003,0.9,0.873992673992674
29,0.75,3.338206933312904,0.9,0.8741655235482396
30,0.75,3.6594513000106113,0.9,0.874337899543379
31,0.75,4.058876366661934,0.9,0.8745098039215686
32,0.75,4.4244902999783635,0.9,0.8746812386156648
33,0.75,4.88723889996739,0.9,0.8748522055479764
34,0.75,5.355152866680631,0.9,0.8750227066303361
35,0.75,5.825018099964534,0.9,0.8751927437641723
36,0.75,6.305781833339097,0.9,0.8753623188405797
37,0.75,6.8193625333378804,0.9,0.875531433740389
38,0.75,7.540194433317993,0.9,0.8757000903342367
39,0.75,8.103686033352156,0.9,0.8758682904826341
40,0.75,8.812949833327366,0.9,0.8760360360360361
41,0.75,9.530545866679555,0.9,0.8762033288349078
42,0.75,10.248700000018593,0.9,0.8763701707097934
43,0.75,10.946206899984645,0.9,0.8765365634813818
44,0.75,11.821997166657638,0.9,0.8767025089605734
45,0.75,12.693100033334304,0.9,0.8768680089485459
46,0.75,13.45885549998608,0.9,0.8770330652368186
47,0.75,14.37228893334274,0.9,0.8771976796073182
48,0.75,15.411599899986564,0.9,0.877361853832442
49,0.75,17.925687466671054,0.9,0.8775255896751224
50,0.75,17.51482083332121,0.9,0.8776888888888889
1,0.8,0.0009277000193227044,0.9,0.876520195295162
2,0.8,0.0014736666647271097,0.9,0.8761968085106383
3,0.8,0.003562500023690518,0.9,0.8762726870296591
4,0.8,0.0075556000107705286,0.9,0.8764367816091954
5,0.8,0.016924933364255896,0.9,0.8766004415011037
6,0.8,0.026162633328870772,0.9,0.8767195767195767
7,0.8,0.04697916664705796,0.9,0.876882430647292
8,0.8,0.06685136668238556,0.9,0.8770448548812665
9,0.8,0.0949904666488995,0.9,0.8772068511198946
10,0.8,0.13314026666648715,0.9,0.8773684210526316
11,0.8,0.18511950002751595,0.9,0.8775295663600525
12,0.8,0.2378570666375405,0.9,0.8776902887139107
13,0.8,0.3041499999729543,0.9,0.8778505897771953
14,0.8,0.3832583666735445,0.9,0.8780104712041885
15,0.8,0.472563833325997,0.9,0.8781699346405228
16,0.8,0.5632389333489604,0.9,0.8783289817232376
17,0.8,0.6787027333454413,0.9,0.8784876140808344
18,0.8,0.820837499964,0.9,0.8786458333333333
19,0.8,0.9729846999637933,0.9,0.8788036410923277
20,0.8,1.1079250333068558,0.9,0.8789610389610389
21,0.8,1.2976291666594382,0.9,0.8791180285343709
22,0.8,1.5108318666610405,0.9,0.8792746113989637
23,0.8,1.7144042999916564,0.9,0.8794307891332471
24,0.8,1.9906666333554313,0.9,0.8795865633074935
25,0.8,2.21965423331009,0.9,0.8797419354838709
26,0.8,2.5596221999876434,0.9,0.8798969072164948
27,0.8,2.872145733317666,0.9,0.88005148005148
28,0.8,3.2785361666659205,0.9,0.8802056555269923
29,0.8,3.6605123999758384,0.9,0.8803594351732991
30,0.8,4.076652933311682,0.9,0.8805128205128205
31,0.8,4.54452503330837,0.9,0.8806658130601792
32,0.8,4.982733300039399,0.9,0.8808184143222506
33,0.8,5.535574999998971,0.9,0.8809706257982121
34,0.8,6.153466700023576,0.9,0.8811224489795918
35,0.8,6.720734833318905,0.9,0.8812738853503185
36,0.8,7.363398700022117,0.9,0.8814249363867684
37,0.8,7.763472266666819,0.9,0.8815756035578145
38,0.8,8.051970900032757,0.9,0.8817258883248731
39,0.8,8.62763330001144,0.9,0.8818757921419519
40,0.8,9.268998566631126,0.9,0.8820253164556962
41,0.8,10.024009733312292,0.9,0.8821744627054362
42,0.8,10.818713833350557,0.9,0.8823232323232323
43,0.8,11.669677766606886,0.9,0.8824716267339218
44,0.8,12.398975066654808,0.9,0.8826196473551637
45,0.8,13.214315200010182,0.9,0.8827672955974842
46,0.8,14.144163833339007,0.9,0.8829145728643216
47,0.8,15.251666666646694,0.9,0.8830614805520702
48,0.8,16.27521523331931,0.9,0.8832080200501253
49,0.8,17.24882370000766,0.9,0.8833541927409262
50,0.8,18.734572133348593,0.9,0.8835
1,0.85,0.0006152333298814483,0.9,0.8823970037453184
2,0.85,0.0018041333305518492,0.9,0.8823773898586866
3,0.85,0.0034096666543822116,0.9,0.8825238688252387
4,0.85,0.00759586663813631,0.9,0.882669983416252
5,0.85,0.016527899970242288,0.9,0.882815734989648
6,0.85,0.028469300006387737,0.9,0.8829611248966087
7,0.85,0.045427766690409044,0.9,0.8831061544816192
8,0.85,0.06964299999860184,0.9,0.8832508250825083
9,0.85,0.10135420001612754,0.9,0.8833951380304903
10,0.85,0.14169839997369613,0.9,0.8835390946502057
11,0.85,0.18998886667607925,0.9,0.8836826962597616
12,0.85,0.24836949999856492,0.9,0.8838259441707718
13,0.85,0.31220686666983966,0.9,0.8839688396883969
14,0.85,0.3963694666329805,0.9,0.8841113841113841
15,0.85,0.5107597000081417,0.9,0.8842535787321063
16,0.85,0.6284041000071738,0.9,0.8843954248366013
17,0.85,0.796523633319642,0.9,0.8845369237046103
18,0.85,0.8913722000291576,0.9,0.884678076609617
19,0.85,1.0621901999911643,0.9,0.8848188848188848
20,0.85,1.2166263666964976,0.9,0.884959349593496
21,0.85,1.4131985333430446,0.9,0.8850994721883881
22,0.85,1.598213866683788,0.9,0.8852392538523925
23,0.85,1.8204694333235238,0.9,0.8853786958282706
24,0.85,2.0841598333087554,0.9,0.8855177993527508
25,0.85,2.3477972666417677,0.9,0.8856565656565657
26,0.85,2.6852902999886887,0.9,0.8857949959644875
27,0.85,3.0248598333173504,0.9,0.8859330914953648
28,0.85,3.440566633321396,0.9,0.8860708534621579
29,0.85,3.806318066684374,0.9,0.8862082830719743
30,0.85,4.2060040999861785,0.9,0.8863453815261044
31,0.85,4.60895840003559,0.9,0.8864821500200561
32,0.85,5.073062600005566,0.9,0.8866185897435898
33,0.85,5.6115944000111995,0.9,0.8867547018807523
34,0.85,6.21537926668528,0.9,0.8868904876099121
35,0.85,6.844438966663802,0.9,0.8870259481037924
36,0.85,7.453541800009589,0.9,0.8871610845295056
37,0.85,8.182240366681981,0.9,0.8872958980485862
38,0.85,8.782691600004,0.9,0.8874303898170247
39,0.85,9.558037533308076,0.9,0.8875645609853
40,0.85,10.420705500018812,0.9,0.8876984126984127
41,0.85,11.326649899986782,0.9,0.8878319460959175
42,0.85,12.156857033331411,0.9,0.8879651623119557
43,0.85,13.042606900019868,0.9,0.8880980624752867
44,0.85,15.807554233318418,0.9,0.8882306477093207
45,0.85,14.690168099991752,0.9,0.8883629191321499
46,0.85,15.726912500023596,0.9,0.88849487785658
47,0.85,16.762301299975963,0.9,0.8886265249901614
48,0.85,17.700487533337157,0.9,0.8887578616352201
49,0.85,18.638108199994956,0.9,0.8888888888888888
50,0.85,19.71699319998758,0.9,0.8890196078431373
1,0.9,0.0006277333416922678,0.9,0.8879749314531923
2,0.9,0.0017472333032249783,0.9,0.887793427230047
3,0.9,0.0038931666570836874,0.9,0.8878858929269245
4,0.9,0.008062466683137851,0.9,0.8880171740827478
5,0.9,0.01697916666974682,0.9,0.8881481481481481
6,0.9,0.029750000006364036,0.9,0.888278816199377
7,0.9,0.04759723330304647,0.9,0.8884091793076624
8,0.9,0.07226246664989351,0.9,0.8885392385392386
9,0.9,0.1060833333364523,0.9,0.8886689949553744
10,0.9,0.14717643333218197,0.9,0.8887984496124031
11,0.9,0.19966806669344805,0.9,0.8889276035617499
12,0.9,0.26100279997839,0.9,0.8890564578499613
13,0.9,0.33698336666626955,0.9,0.8891850135187331
14,0.9,0.42171946670350735,0.9,0.8893132716049382
15,0.9,0.5247985666225455,0.9,0.8894412331406552
16,0.9,0.6441821000180425,0.9,0.8895688991531948
17,0.9,0.7698693333471359,0.9,0.8896962706651288
18,0.9,0.923105566630511,0.9,0.8898233486943165
19,0.9,1.0806041666607296,0.9,0.8899501342539318
20,0.9,1.2601764333112442,0.9,0.8900766283524905
21,0.9,1.4523138666694042,0.9,0.8902028319938767
22,0.9,1.6775165666786052,0.9,0.89032874617737
23,0.9,1.9261264333257107,0.9,0.8904543718976708
24,0.9,2.206087466674944,0.9,0.8905797101449275
25,0.9,2.5359776999797154,0.9,0.8907047619047619
26,0.9,2.869742966678738,0.9,0.8908295281582953
27,0.9,3.189477933362165,0.9,0.8909540098821741
28,0.9,3.5713291333271022,0.9,0.8910782080485953
29,0.9,4.919686133310582,0.9,0.8912021236253318
30,0.9,4.753227866664626,0.9,0.8913257575757576
31,0.9,4.862898666692672,0.9,0.8914491108588725
32,0.9,5.35372509998524,0.9,0.8915721844293273
33,0.9,5.94903756665038,0.9,0.8916949792374481
34,0.9,6.462869466683212,0.9,0.891817496229261
35,0.9,7.0297347666837595,0.9,0.891939736346516
36,0.9,7.642874933344501,0.9,0.8920617005267119
37,0.9,8.398113933336996,0.9,0.8921833897031192
38,0.9,9.29542496664908,0.9,0.8923048048048048
39,0.9,9.960901433366113,0.9,0.8924259467566554
40,0.9,10.535440133321572,0.9,0.8925468164794007
41,0.9,11.333176433314899,0.9,0.8926674148896371
42,0.9,12.158352766664393,0.9,0.8927877428998505
43,0.9,13.260255533327836,0.9,0.8929078014184397
44,0.9,14.260252766651623,0.9,0.893027591349739
45,0.9,15.214087499991061,0.9,0.893147113594041
46,0.9,16.539970833332518,0.9,0.893266369047619
47,0.9,17.854291733344024,0.9,0.8933853586027499
48,0.9,18.996255599972756,0.9,0.8935040831477357
49,0.9,20.1908013666601,0.9,0.8936225435669262
50,0.9,21.603444466662342,0.9,0.8937407407407407
1,0.95,0.0006194999969011405,0.9,0.8927487976322604
2,0.95,0.0014637999811384361,0.9,0.8925720620842572
3,0.95,0.0037026666708091702,0.9,0.8926910299003322
4,0.95,0.008769433338784438,0.9,0.8928097345132744
5,0.95,0.01721379997737434,0.9,0.8929281767955801
6,0.95,0.03028886666622081,0.9,0.893046357615894
7,0.95,0.050242966653968324,0.9,0.8931642778390297
8,0.95,0.0773014333314374,0.9,0.8932819383259912
9,0.95,0.111055600018517,0.9,0.8933993399339935
10,0.95,0.1559819333579071,0.9,0.8935164835164835
11,0.95,0.2124680333129921,0.9,0.8936333699231613
12,0.95,0.28350696666924097,0.9,0.89375
13,0.95,0.35953756668429077,0.9,0.8938663745892662
14,0.95,0.4451652333121577,0.9,0.8939824945295405
15,0.95,0.5453263666519584,0.9,0.8940983606557377
16,0.95,0.6647347333303818,0.9,0.8942139737991266
17,0.95,0.8064361666735446,0.9,0.8943293347873501
18,0.95,0.9605444333449972,0.9,0.8944444444444445
19,0.95,1.1440332666476631,0.9,0.8945593035908597
